station_code,monitoring_location,state_name,temp_min,temp_max,do_min,do_max,ph_min,ph_max,conductivity_min,conductivity_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_coliform_min,fecal_coliform_max,total_coliform_min,total_coliform_max,nitrate_minmissing,nitrate_maxmissing,fecal_coliform_minmissing,fecal_coliform_maxmissing,total_coliform_minmissing,total_coliform_maxmissing
3281,"RIVER LIDDER AT YANEER, D/S OF PHALGUM",JAMMU & KASHMIR,0.9433672004942734,19.9,2.0918640616783932,2.5416019934645457,1.1404678946996611,1.1757923457184887,4.143134726391533,5.017279836814924,0.5265890341390445,0.8365255408710492,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
3282,"RIVER LIDDER NERA BUMZOO, ANANTNAG",JAMMU & KASHMIR,1.0602420254443068,22.0,2.1162555148025524,2.5257286443082556,1.128774165230374,1.1757923457184887,4.406719247264253,5.225746673713202,0.5265890341390445,0.8590753271500406,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
4051,RIVER LIDDER AT NUNWAN,JAMMU & KASHMIR,0.9812192346682724,19.0,2.0794415416798357,2.517696472610991,1.1479617260213135,1.188569495837426,4.343805421853684,5.056245805348308,0.5265890341390445,0.8899814685765689,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
4052,RIVER LIDDER NEAR LAVENDER PARK,JAMMU & KASHMIR,1.001648494902596,17.5,2.0541237336955462,2.501435951739211,1.1552294313292908,1.188569495837426,4.605170185988092,5.356586274672012,0.5265890341390445,0.9266593132662122,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
3283,RIVER SINDH AT SONAMARG U/S,JAMMU & KASHMIR,0.9591348389208239,9.9,2.1633230256605382,2.3978952727983707,1.1479617260213135,1.1757923457184887,5.278114659230518,6.139884552226255,0.5265890341390445,0.7249901376627339,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
3284,RIVER SINDH AT SONAMARG D/S,JAMMU & KASHMIR,0.9666950363247272,10.8,2.1162555148025524,2.4159137783010487,1.136632125546019,1.1757923457184887,5.318119993844216,6.12029741895095,0.5265890341390445,0.7078482962561656,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
3285,RIVER SINDH AT WAIL BRIDGE,JAMMU & KASHMIR,0.9179203620158715,16.0,2.1041341542702074,2.4765384001174837,1.1479617260213135,1.1724865954782526,4.969813299576001,5.831882477283517,0.5265890341390445,0.7412763113750152,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
3286,RIVER SINDH AT DUDERHAMA,JAMMU & KASHMIR,0.9666950363247272,17.2,2.128231705849268,2.3702437414678603,1.1404678946996611,1.1691339637561873,4.990432586778736,5.84354441703136,0.5265890341390445,0.8245849404538181,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
3287,"RIVER SINDH AT RANGIL, SRINAGAR",JAMMU & KASHMIR,0.9591348389208239,18.8,2.1400661634962708,2.468099531471619,1.1442438708753242,1.1691339637561873,5.056245805348308,5.886104031450156,0.5265890341390445,0.8245849404538181,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
4023,MANJHI KHAD U/S DHARAMSHALA OF KHANIYARA,HIMACHAL PRADESH,1.2484412575662103,20.0,2.2192034840549946,2.312535423847214,1.1442438708753242,1.1757923457184887,4.0943445622221,5.43372200355424,0.5265890341390445,0.5265890341390445,0.2953449160220252,0.8434700970114898,1.0986122886681096,3.044522437723423,3.1354942159291497,8.160803920954665,0,0,0,0,0,0
4024,MANJHI KHAD D/S DHARAMSHALA AT CHETRU,HIMACHAL PRADESH,1.2711498482847257,20.0,2.2192034840549946,2.322387720290225,1.1479617260213135,1.1790523938630966,4.0943445622221,5.493061443340548,0.5265890341390445,0.5265890341390445,0.33559765425507326,0.832992450796493,1.0986122886681096,3.044522437723423,3.6888794541139363,8.594339400592892,0,0,0,0,0,0
4025,MOL KHAD U/S PALAMPUR,HIMACHAL PRADESH,1.2711498482847257,21.0,2.2617630984737906,2.322387720290225,1.136632125546019,1.1622831138840004,4.31748811353631,5.799092654460526,0.5265890341390445,0.5265890341390445,0.23298636309433307,0.7475678992775394,1.0986122886681096,3.828641396489095,2.639057329615259,9.127067452782361,0,0,0,0,0,0
4026,MOL KHAD D/S PALAMPUR,HIMACHAL PRADESH,1.223156202527103,21.0,2.2407096892759584,2.33214389523559,1.1247482629090362,1.1691339637561873,4.31748811353631,5.910796644040527,0.5265890341390445,0.5265890341390445,0.23298636309433307,0.827010904260363,1.0986122886681096,3.828641396489095,3.1354942159291497,9.680406499268875,0,0,0,0,0,0
4038,RIVER TIRTHAN BEFORE CONF. TO RIVER SUTLEJ,HIMACHAL PRADESH,1.1247482629090362,19.0,2.174751721484161,2.2512917986064953,1.1327348211905697,1.1622831138840004,4.127134385045092,5.638354669333745,0.5265890341390445,0.5265890341390445,0.24500815840403262,1.022459637380312,3.091042453358316,4.382026634673881,4.382026634673881,6.066108090103747,0,0,0,0,0,0
4424,RAW WATER FOR LWSS OF NAUTI KHAD AT GUMMA (BASANTPUR),HIMACHAL PRADESH,1.1622831138840004,18.0,2.1041341542702074,2.2082744135228043,1.1327348211905697,1.1724865954782526,4.663439094112067,6.68586094706836,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.7911676872843684,1.6094379124341003,5.3981627015177525,2.8903717578961645,6.825460036255307,0,0,0,0,0,0
4432,DHAULI KHAD AT CHARAN GANGA MEDI,HIMACHAL PRADESH,1.358504720646626,33.4,2.066862759472976,2.1972245773362196,1.1404678946996611,1.1724865954782526,5.84354441703136,6.249975242259483,0.5265890341390445,0.8697416861919438,0.24500815840403262,1.077491396178425,1.0986122886681096,1.9459101490553132,2.70805020110221,5.14166355650266,0,0,0,0,0,0
4457,BANER KHAD U/S CHAMUNDA TEMPLE,HIMACHAL PRADESH,1.3437034446606386,20.0,2.2823823856765264,2.341805806147327,1.128774165230374,1.1657332267208378,4.584967478670572,5.308267697401205,0.5265890341390445,0.5265890341390445,0.3307717969264266,0.9334617072254945,1.0986122886681096,3.713572066704308,3.5263605246161616,9.680406499268875,0,0,0,0,0,0
4458,BANER KHAD D/S CHAMUNDA TEMPLE,HIMACHAL PRADESH,1.3437034446606386,21.0,2.2823823856765264,2.322387720290225,1.136632125546019,1.1724865954782526,4.564348191467836,5.236441962829949,0.5265890341390445,0.5265890341390445,0.37230508788538696,0.8957896781297575,1.0986122886681096,4.3694478524670215,4.382026634673881,9.680406499268875,0,0,0,0,0,0
4460,CHARAN KHAND U/S BHAGSUNAG,HIMACHAL PRADESH,1.2711498482847257,19.0,2.312535423847214,2.322387720290225,1.1479617260213135,1.1691339637561873,4.31748811353631,5.288267030694535,0.5265890341390445,0.5265890341390445,0.23298636309433307,1.056541926124647,1.0986122886681096,3.044522437723423,2.639057329615259,8.160803920954665,0,0,0,0,0,0
4469,GAJ KHAD NEAR WATER SUPPLY SCHEME DHARAMSHALA CANTT.,HIMACHAL PRADESH,1.2484412575662103,18.0,2.2823823856765264,2.312535423847214,1.1516230654638673,1.182267876936692,4.219507705176107,5.472270673671475,0.5265890341390445,0.5265890341390445,0.23298636309433307,1.1004525472629845,1.0986122886681096,2.0794415416798357,2.4849066497880004,6.673297967767654,0,0,0,0,0,0
4470,BATHER KHAD WATER SUPPLY SCHEME AT DAL LAKE,HIMACHAL PRADESH,1.223156202527103,18.0,2.302585092994046,2.322387720290225,1.1404678946996611,1.1757923457184887,4.2626798770413155,5.2832037287379885,0.5265890341390445,0.5265890341390445,0.23298636309433307,1.0784706251834075,1.0986122886681096,3.044522437723423,2.4849066497880004,7.170888478512505,0,0,0,0,0,0
4471,"NEUGAL KHAD NEAR WATER SUPPLY SCHEME AT BANDLA, PALAMPUR",HIMACHAL PRADESH,1.1947055233182953,17.0,2.2925347571405443,2.3608540011180215,1.1327348211905697,1.1622831138840004,4.356708826689592,6.175867270105761,0.5265890341390445,0.5265890341390445,0.23298636309433307,0.968182533959774,1.0986122886681096,3.044522437723423,2.1972245773362196,8.594339400592892,0,0,0,0,0,0
4488,RIVER RATTA BEFORE CONF. TO RIVER SIRSA,HIMACHAL PRADESH,1.3105061862047918,23.0,1.916922612182061,2.0918640616783932,1.1442438708753242,1.1622831138840004,6.423246963533519,7.233455418621439,0.5265890341390445,1.049526377397784,0.6879040561812957,1.362184253102282,1.791759469228055,5.3981627015177525,3.5553480614894135,7.3783837129967145,0,0,0,0,0,0
5489,"RIVER BHAWA KHAD AT RESERVIOR SITE OF ALLIAN DUHANGAN HEP,PRINI,MANALI",HIMACHAL PRADESH,1.1947055233182953,9.0,2.3608540011180215,2.3608540011180215,1.1724865954782526,1.1724865954782526,4.477336814478207,4.477336814478207,0.5265890341390445,0.5265890341390445,0.38949437145007443,0.38949437145007443,2.4849066497880004,2.4849066497880004,3.295836866004329,3.295836866004329,0,0,0,0,0,0
5766,CHAKKI KHAD AT LAHROO D/S OF PHINNA SINGH IRRIGATION SCHEME,HIMACHAL PRADESH,1.223156202527103,16.0,2.2823823856765264,2.302585092994046,1.136632125546019,1.1622831138840004,4.836281906951478,5.560681631015528,0.5265890341390445,0.5265890341390445,0.43704220136194505,0.8341747357009587,1.6094379124341003,3.828641396489095,5.860786223465865,8.594339400592892,0,0,0,0,0,0
1306,"RIVER GAWKADAL, SRG (SHERGHARI, SRG)",JAMMU & KASHMIR,1.1079512931919122,25.2,1.7404661748405044,2.174751721484161,1.1404678946996611,1.1657332267208378,5.0106352940962555,5.8805329864007,0.7856910232488902,1.026672031199051,0.0,0.0,3.332204510175204,5.351858133476067,5.14166355650266,7.170888478512505,0,0,1,1,1,1
5248,"RIVER UHL D/S OF IIT, MANDI",HIMACHAL PRADESH,0.9591348389208239,23.0,2.2512917986064953,2.3608540011180215,1.128774165230374,1.1657332267208378,4.143134726391533,5.327876168789581,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.5295304263619078,3.1780538303479458,4.382026634673881,5.14166355650266,5.860786223465865,0,0,0,0,0,0
5251,SUKETI KHAD D/S SWM SITE AT SUNDER NAGAR,HIMACHAL PRADESH,1.2711498482847257,27.0,2.0794415416798357,2.2823823856765264,1.128774165230374,1.1691339637561873,5.351858133476067,6.028278520230698,0.5265890341390445,0.8480123479654416,0.33559765425507326,0.8948296751818708,4.07753744390572,6.825460036255307,5.638354669333745,7.3783837129967145,0,0,0,0,0,0
5252,SEER KHAD U/S INTAKE POINT OF WSS GHUMARWIN TOWN,HIMACHAL PRADESH,1.026672031199051,32.0,2.2192034840549946,2.33214389523559,1.1327348211905697,1.1691339637561873,5.225746673713202,5.655991810819852,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.7130854416256585,2.4849066497880004,4.382026634673881,3.5263605246161616,5.860786223465865,0,0,0,0,0,0
5254,RIVER BHAGGA U/S BEFORE CONFLUENCE TO RIVER CHENAB,HIMACHAL PRADESH,0.8697416861919438,12.0,2.1400661634962708,2.2925347571405443,1.1327348211905697,1.1657332267208378,4.532599493153256,5.420534999272286,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.36343052517962326,3.1780538303479458,3.6888794541139363,4.948759890378168,5.638354669333745,0,0,0,0,0,0
5255,RIVER CHANDRA U/S BEFORE CONFLUENCE TO RIVER CHENAB,HIMACHAL PRADESH,0.8697416861919438,10.0,2.151762203259462,2.2512917986064953,1.1327348211905697,1.1657332267208378,4.48863636973214,5.402677381872279,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.40192300347992177,1.0986122886681096,3.6888794541139363,3.828641396489095,5.351858133476067,0,0,0,0,0,0
5256,RIVER CHENAB D/S AT TANDI (L & S),HIMACHAL PRADESH,0.9591348389208239,12.0,2.151762203259462,2.312535423847214,1.1327348211905697,1.1691339637561873,4.477336814478207,5.389071729816501,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.511523004085192,3.295836866004329,3.8712010109078907,5.14166355650266,5.484796933490655,0,0,0,0,0,0
1491,RIVER BHAGIRATHI AT GANGOTRI,UTTARAKHAND,1.1247482629090362,7.0,2.4849066497880004,2.4849066497880004,1.1757923457184887,1.1757923457184887,4.442651256490317,4.442651256490317,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.24500815840403262,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,0,0,0,0,0
5451,RIVER MANDAKINI AT KEDARNATH,UTTARAKHAND,1.223156202527103,10.0,2.517696472610991,2.517696472610991,1.1622831138840004,1.1622831138840004,3.9318256327243257,3.9318256327243257,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.24500815840403262,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,0,0,0,0,0
5452,RIVER ALAKNANDA AT BADRINATH,UTTARAKHAND,1.3013214458074804,13.5,2.501435951739211,2.501435951739211,1.136632125546019,1.136632125546019,3.784189633918261,3.784189633918261,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.24500815840403262,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,0,0,0,0,0
1484,RIVER ALAKNANDA B/C TO RIVER MANDAKINI AT RUDRA PRAYAG,UTTARAKHAND,1.327761429538331,17.0,2.3978952727983707,2.451005098112319,1.1479617260213135,1.1724865954782526,3.8712010109078907,4.927253685157205,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.26244471696213156,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.6094379124341003,0,0,0,0,0,0
1485,RIVER MANDAKINI B/C TO RIVER ALKALNADA AT RUDRAPRAYAG,UTTARAKHAND,1.3105061862047918,17.0,2.379546134130174,2.468099531471619,1.1479617260213135,1.1552294313292908,4.127134385045092,4.394449154672439,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.2508979633087001,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.6094379124341003,0,0,0,0,0,0
1486,RIVER ALAKNANDA A/C OF RIVER MANDAKINI AND RIVER ALAKNANDA AT RUDRAPRAYAG,UTTARAKHAND,1.3105061862047918,17.0,2.4159137783010487,2.468099531471619,1.1404678946996611,1.1691339637561873,4.07753744390572,4.812184355372417,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.2508979633087001,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.6094379124341003,0,0,0,0,0,0
1487,RIVER ALAKNANDA B/C TORIVER BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,1.327761429538331,19.0,2.3978952727983707,2.451005098112319,1.1552294313292908,1.1724865954782526,4.499809670330265,4.859812404361672,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.2508979633087001,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.6094379124341003,0,0,0,0,0,0
1488,"RIVER BHAGIRATHI B/C TO RIVER ALAKNANDA AT DEVPRAYAG,DIST-TEHRI GARHWAL",UTTARAKHAND,1.3437034446606386,20.0,2.379546134130174,2.468099531471619,1.1552294313292908,1.1657332267208378,4.343805421853684,4.770684624465665,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.26810521497486733,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,0,0,0,0,0
1489,"RIVER GANGA AFTER CONFLUENCE OF RIVER BHAGIRATHI AND RIVER ALAKNANDA AT DEVPRAYAG ,DIST-TEFRI GARHWAL",UTTARAKHAND,1.327761429538331,20.0,2.3978952727983707,2.468099531471619,1.1442438708753242,1.1691339637561873,4.477336814478207,4.709530201312334,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.2508979633087001,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.6094379124341003,0,0,0,0,0,0
5776,"RIVER GANGA AT SWARG ASHRAM ,RISHIKESH",UTTARAKHAND,1.2917246727283112,24.0,2.302585092994046,2.451005098112319,1.1327348211905697,1.1757923457184887,4.442651256490317,5.583496308781699,0.5265890341390445,0.5265890341390445,0.24500815840403262,0.30577326863764903,3.4657359027997265,3.8918202981106265,3.6888794541139363,3.912023005428146,0,0,0,0,0,0
1060,"RIVER GANGA U/S AT LAXMANJHULA,RISHIKESH",UTTARAKHAND,1.2711498482847257,23.0,2.3608540011180215,2.4849066497880004,1.128774165230374,1.1724865954782526,4.2626798770413155,5.043425116919247,0.5265890341390445,0.5265890341390445,0.0,0.2736927311956441,3.091042453358316,3.784189633918261,3.295836866004329,3.8918202981106265,0,0,0,0,0,0
5777,"RIVER GANGA NEAR VISTHAPHIT COLONY, RISHIKESH",UTTARAKHAND,1.3105061862047918,28.0,2.2192034840549946,2.4159137783010487,1.1247482629090362,1.1691339637561873,4.51085950651685,6.068425588244111,0.5265890341390445,0.6897673619073008,0.24500815840403262,0.3307717969264266,3.332204510175204,4.442651256490317,3.5553480614894135,4.553876891600541,0,0,0,0,0,0
10147,"RIVER GANGA D/S AT BAIRAAJ,RISHIKESH",UTTARAKHAND,1.3105061862047918,22.0,2.322387720290225,2.468099531471619,1.128774165230374,1.1790523938630966,4.219507705176107,4.955827057601261,0.5265890341390445,0.5813534384286917,0.24500815840403262,0.284655306771518,1.0986122886681096,3.784189633918261,1.0986122886681096,3.912023005428146,0,0,0,0,0,0
2725,"RIVER GANGA AFTER CONFLUENCE OF SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA, DEHRADUN",UTTARAKHAND,1.2917246727283112,29.0,2.2192034840549946,2.3978952727983707,1.128774165230374,1.1790523938630966,5.062595033026967,5.786897381366708,0.554997910349126,0.6897673619073008,0.24500815840403262,0.27920890068234516,3.5263605246161616,4.1588830833596715,4.07753744390572,4.553876891600541,0,0,0,0,0,0
10148,RIVER GANGA AT HAR-KI-PAURI GHAT,UTTARAKHAND,1.3244216010240857,26.2,2.1972245773362196,2.424802725718295,1.136632125546019,1.1724865954782526,5.117993812416755,5.863631175598097,0.5265890341390445,0.7412763113750152,0.24500815840403262,0.6803454064026742,3.091042453358316,4.382026634673881,4.1588830833596715,5.14166355650266,0,0,0,0,0,0
3997,"RIVER GANGA U/S AT ABINDUGHAT, DUDHIYABAD, HARIDWAR",UTTARAKHAND,1.3556285491233313,25.3,2.151762203259462,2.379546134130174,1.136632125546019,1.1724865954782526,5.393627546352361,6.045005314036012,0.5813534384286917,0.8245849404538181,0.24500815840403262,0.65039140701146,3.4657359027997265,4.553876891600541,4.382026634673881,5.14166355650266,0,0,0,0,0,0
1061,"RIVER GANGA D/S AT BALKUMARI MANDIR, AJEETPUR, HARIDWAR",UTTARAKHAND,1.3709679905481975,26.3,2.0918640616783932,2.388762789235098,1.1327348211905697,1.1790523938630966,4.990432586778736,6.47543271670409,0.5265890341390445,0.8245849404538181,0.2567095481622473,0.6482976648267678,3.4965075614664802,4.553876891600541,4.2626798770413155,5.351858133476067,0,0,0,0,0,0
5778,"RIVER GANGA NEAR BISHANPUR KUNDI, HARIDWAR",UTTARAKHAND,1.3749579155093872,26.4,2.151762203259462,2.379546134130174,1.1327348211905697,1.1757923457184887,5.187385805840755,8.07215530818825,0.5265890341390445,0.7992063962999625,0.2508979633087001,0.6646992989546724,3.2188758248682006,4.553876891600541,4.382026634673881,5.3981627015177525,0,0,0,0,0,0
2727,"UPPER GANGA CANAL D/S AT ROORKEE, HARIDWAR",UTTARAKHAND,1.3227315537798947,27.0,2.128231705849268,2.3702437414678603,1.1404678946996611,1.1724865954782526,5.393627546352361,6.077642243349034,0.5813534384286917,0.7992063962999625,0.24500815840403262,0.7165311295555088,3.091042453358316,4.553876891600541,4.382026634673881,5.14166355650266,0,0,0,0,0,0
30005,RIVER GANGA AT SULTANPUR (UTTARAKHAND),UTTARAKHAND,1.4142779693192962,30.7,2.0794415416798357,2.2617630984737906,1.136632125546019,1.1622831138840004,5.111987788356544,5.6131281063880705,0.5813534384286917,0.8365255408710492,0.24500815840403262,0.2953449160220252,1.0986122886681096,13.102162710901053,7.601402334583733,13.910821646859095,0,0,0,0,0,0
30006,RIVER GANGA AT BIJNOR (U.P.),UTTAR PRADESH,1.3437034446606386,16.0,2.1041341542702074,2.2512917986064953,1.1479617260213135,1.1657332267208378,5.198497031265826,5.66988092298052,0.5265890341390445,0.7412763113750152,0.24500815840403262,0.4332905583642873,5.802118375377063,11.440365524765756,6.660575149839686,14.151983508870947,0,0,0,0,0,0
10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",UTTAR PRADESH,1.182267876936692,9.1,2.151762203259462,2.1972245773362196,1.856716243803005,1.8816794521270381,0.6931471805599453,0.9555114450274365,0.0,0.0,1.964787704766679,2.037746505722867,7.00397413672268,7.438971592395862,1.0986122886681096,1.0986122886681096,0,0,0,0,0,0
5708,"RIVER GANGA TIGRI GANGA GHAT, VILLAGE-TIGARI, AMROHA",UTTAR PRADESH,1.1757923457184887,8.9,2.1633230256605382,2.186051276738094,1.8700988387609099,1.8769258727448193,0.7884573603642702,0.9555114450274365,0.0,0.0,1.964787704766679,2.037746505722867,7.170888478512505,7.438971592395862,1.0986122886681096,1.0986122886681096,0,0,0,0,0,0
10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",UTTAR PRADESH,1.2711498482847257,30.0,2.2512917986064953,2.5649493574615367,1.1247482629090362,1.1479617260213135,5.14166355650266,5.53338948872752,0.5265890341390445,0.8245849404538181,0.0,0.33559765425507326,5.14166355650266,6.825460036255307,5.860786223465865,7.3783837129967145,0,0,0,0,0,0
1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",UTTAR PRADESH,1.2711498482847257,30.0,2.2192034840549946,2.5416019934645457,1.136632125546019,1.1479617260213135,5.1647859739235145,5.545177444479562,0.5265890341390445,0.8590753271500406,0.23298636309433307,0.34036828580419143,5.484796933490655,7.170888478512505,6.293419278846481,7.696667081526462,0,0,0,0,0,0
2488,"RIVER GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,1.3437034446606386,32.0,2.0918640616783932,2.4849066497880004,1.128774165230374,1.136632125546019,4.553876891600541,5.293304824724492,0.5265890341390445,0.8365255408710492,0.0,0.0,5.14166355650266,6.825460036255307,5.860786223465865,7.3783837129967145,0,0,0,0,0,0
2489,"RIVER GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,1.3437034446606386,31.0,2.1041341542702074,2.451005098112319,1.128774165230374,1.1404678946996611,4.624972813284271,5.19295685089021,0.5265890341390445,0.8245849404538181,0.0,0.0,5.14166355650266,7.00397413672268,5.860786223465865,7.438971592395862,0,0,0,0,0,0
1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",UTTAR PRADESH,1.358504720646626,32.0,2.1162555148025524,2.4336133554004498,1.1247482629090362,1.1404678946996611,4.672828834461906,5.181783550292085,0.5265890341390445,0.8480123479654416,0.0,0.0,5.14166355650266,6.836259277277067,5.860786223465865,7.438971592395862,0,0,0,0,0,0
2490,"RIVER GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,1.372306733580753,38.0,2.2407096892759584,2.4765384001174837,1.1404678946996611,1.1516230654638673,4.969813299576001,9.702044336534586,0.554997910349126,0.6706517679334237,0.23298636309433307,0.9740533328226523,1.0986122886681096,6.175867270105761,5.564520407322694,6.447305862541213,0,0,0,0,0,0
10151,RIVER GANGA AT GHATIYAGHAT FARRUKABAD,UTTAR PRADESH,1.3105061862047918,31.0,2.0149030205422647,2.4765384001174837,1.1622831138840004,1.1790523938630966,5.204006687076795,5.849324779946859,0.8245849404538181,0.9351370230918297,0.0,0.0,7.00397413672268,7.8636512654486515,7.3783837129967145,8.101980731853192,0,0,0,0,0,0
1063,"RIVER GANGA AT KANNAUJ U/S (NEAR MEHNDIGHAT BRIDGE), U.P",UTTAR PRADESH,1.3105061862047918,30.0,1.9600947840472698,2.4765384001174837,1.1657332267208378,1.182267876936692,5.298317366548036,5.905361848054571,0.8697416861919438,0.951362544505703,0.0,0.0,6.803505257608338,7.901377353792616,7.3783837129967145,8.366602832783736,0,0,0,0,0,0
1066,"RIVER GANGA AT DURJANPUR, KANNAUJ D/S, U.P",UTTAR PRADESH,1.3105061862047918,31.0,1.9878743481543455,2.533696813957432,1.1622831138840004,1.1790523938630966,5.389071729816501,5.963579343618446,0.8899814685765689,1.0945622142291738,0.0,0.0,5.53338948872752,8.131824785007195,7.901377353792616,8.497194544909547,0,0,0,0,0,0
5709,"RIVER GANGAÂ NANAMAU GANGA BRIDGE, LUCKNOW MOHAN-HASANGANJ- RASULABAD MARG, KARTI AKBERPUR SENG",UTTAR PRADESH,1.372306733580753,23.0,2.028148247292285,2.4069451083182885,1.1657332267208378,1.1790523938630966,5.616771097666572,5.932245187448011,0.8697416861919438,0.8995981924982445,0.0,0.0,7.741099090035366,7.901377353792616,8.03947991910045,8.434028950155469,0,0,0,0,0,0
1146,"RIVER GANGA AT BITHOOR (KANPUR), U.P.",UTTAR PRADESH,1.3105061862047918,31.0,1.9740810260220096,2.501435951739211,1.1552294313292908,1.1790523938630966,5.41610040220442,5.877735781779639,0.8697416861919438,1.2623445790337082,0.0,0.0,7.438971592395862,7.901377353792616,8.03947991910045,8.366602832783736,0,0,0,0,0,0
10154,RIVER GANGA AT BATHING GHAT (BHARAOGHAT),UTTAR PRADESH,1.3105061862047918,31.0,1.9600947840472698,2.468099531471619,1.1552294313292908,1.1790523938630966,5.424950017481403,6.091309882077698,0.8697416861919438,0.9812192346682724,0.0,0.0,7.650168700845001,8.497194544909547,8.03947991910045,8.974744612722734,0,0,0,0,0,0
1067,"RIVER GANGA AT KANPUR U/S (SHUKLAGANJ U/S), U.P",UTTAR PRADESH,1.3105061862047918,31.0,1.9600947840472698,2.4932054526026954,1.1442438708753242,1.1854398915668352,5.3706380281276624,6.095824562432225,0.8697416861919438,0.9882016178124112,0.0,0.0,7.601402334583733,8.03947991910045,8.03947991910045,8.517393171418904,0,0,0,0,0,0
10155,RIVER GANGA AT D/S (SHUKLAGANJ),UTTAR PRADESH,1.3105061862047918,31.0,1.9459101490553132,2.4765384001174837,1.1442438708753242,1.1916577110383635,5.4510384535657,6.144185634125646,0.8899814685765689,1.001648494902596,0.0,0.0,7.650168700845001,8.131824785007195,8.24301946898925,8.748463629942055,0,0,0,0,0,0
10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),UTTAR PRADESH,1.3105061862047918,31.0,1.9315214116032138,2.451005098112319,1.1552294313292908,1.188569495837426,5.4116460518550396,6.068425588244111,0.9089053432757519,1.2956149828512062,0.0,0.0,7.696667081526462,8.434028950155469,8.03947991910045,8.853808274977197,0,0,0,0,0,0
10157,RIVER GANGA AT BATHING GHAT (JAJMAU BRIDGE),UTTAR PRADESH,1.3105061862047918,30.0,1.9459101490553132,2.4336133554004498,1.1516230654638673,1.1790523938630966,5.58724865840025,6.447305862541213,0.9089053432757519,1.0206335762083372,0.0,0.0,7.650168700845001,8.974744612722734,8.131824785007195,9.472781556562168,0,0,0,0,0,0
1068,"RIVER GANGA AT KANPUR D/S (JANA VILLAGE), U.P",UTTAR PRADESH,1.3105061862047918,31.0,1.8870696490323797,2.4159137783010487,1.1404678946996611,1.182267876936692,5.598421958998375,6.470799503782602,0.9351370230918297,1.3244216010240857,0.0,0.0,8.31898612539206,9.741027444837728,8.962007209588313,9.90353755128617,0,0,0,0,0,0
5710,"RIVER GANGA PURANA RAJAPUR, RAJAPUR, KANPUR",UTTAR PRADESH,1.327761429538331,23.0,1.9600947840472698,2.4336133554004498,1.1552294313292908,1.1757923457184887,5.4510384535657,6.329720905522696,0.9089053432757519,0.9433672004942734,0.0,0.0,7.741099090035366,8.366602832783736,8.31898612539206,8.853808274977197,0,0,0,0,0,0
