state_name,temp_min,temp_max,do_min,do_max,ph_min,ph_max,conductivity_min,conductivity_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_coliform_min,fecal_coliform_max,total_coliform_min,total_coliform_max,fecal_streptococci_min,fecal_streptococci_max,temp_range,temp_avg,do_range,do_avg,ph_range,ph_avg,conductivity_range,conductivity_avg,bod_range,bod_avg,nitrate_range,nitrate_avg,fecal_coliform_range,fecal_coliform_avg,total_coliform_range,total_coliform_avg,wqi_category
29.0,25.0,32.0,7.5,8.2,7.9,8.5,263.0,480.0,1.0,1.0,0.52,0.86,7.0,240.0,22.0,500.0,2.0,2.0,7.0,28.5,0.6999999999999993,7.85,0.5999999999999996,8.2,217.0,371.5,0.0,1.0,0.33999999999999997,0.69,233.0,123.5,478.0,261.0,Poor
29.0,24.0,33.0,7.5,8.5,7.8,8.5,320.0,595.0,1.0,1.0,0.72,1.14,2.0,14.0,21.0,50.0,2.0,2.0,9.0,28.5,1.0,8.0,0.7000000000000002,8.15,275.0,457.5,0.0,1.0,0.41999999999999993,0.9299999999999999,12.0,8.0,29.0,35.5,Good
29.0,24.0,29.0,7.5,8.2,7.9,8.5,281.0,476.0,1.0,1.0,0.32,0.75,2.0,11.0,4.0,33.0,2.0,2.0,5.0,26.5,0.6999999999999993,7.85,0.5999999999999996,8.2,195.0,378.5,0.0,1.0,0.43,0.535,9.0,6.5,29.0,18.5,Good
29.0,24.0,29.0,7.4,8.2,7.9,8.5,261.0,469.0,1.0,1.0,0.54,0.82,2.0,7.0,13.0,21.0,2.0,2.0,5.0,26.5,0.7999999999999989,7.8,0.5999999999999996,8.2,208.0,365.0,0.0,1.0,0.2799999999999999,0.6799999999999999,5.0,4.5,8.0,17.0,Good
29.0,24.0,29.5,7.5,8.2,7.9,8.5,278.0,465.0,1.0,1.0,0.94,1.25,2.0,11.0,14.0,50.0,2.0,2.0,5.5,26.75,0.6999999999999993,7.85,0.5999999999999996,8.2,187.0,371.5,0.0,1.0,0.31000000000000005,1.095,9.0,6.5,36.0,32.0,Good
29.0,24.0,33.0,7.5,8.2,7.6,8.5,312.0,663.0,1.0,1.0,0.44,1.06,4.0,17.0,22.0,70.0,2.0,2.0,9.0,28.5,0.6999999999999993,7.85,0.9000000000000004,8.05,351.0,487.5,0.0,1.0,0.6200000000000001,0.75,13.0,10.5,48.0,46.0,Good
29.0,27.0,32.0,6.7,8.2,8.4,8.7,326.0,1440.0,1.0,1.2,0.32,1.24,14.0,80.0,63.0,350.0,2.0,8.4,5.0,29.5,1.4999999999999991,7.449999999999999,0.29999999999999893,8.55,1114.0,883.0,0.19999999999999996,1.1,0.9199999999999999,0.78,66.0,47.0,287.0,206.5,Good
29.0,22.0,32.0,7.4,8.0,8.0,8.6,318.0,1550.0,1.0,1.0,1.02,1.31,4.0,30.0,17.0,70.0,2.0,2.0,10.0,27.0,0.5999999999999996,7.7,0.5999999999999996,8.3,1232.0,934.0,0.0,1.0,0.29000000000000004,1.165,26.0,17.0,53.0,43.5,Good
29.0,22.0,30.0,7.5,8.5,8.1,8.5,307.0,554.0,1.0,1.0,0.82,1.36,4.0,30.0,21.0,70.0,2.0,2.0,8.0,26.0,1.0,8.0,0.40000000000000036,8.3,247.0,430.5,0.0,1.0,0.5400000000000001,1.09,26.0,17.0,49.0,45.5,Good
29.0,29.0,29.0,4.9,4.9,7.9,7.9,400.0,400.0,1.3,1.3,0.32,0.32,170.0,170.0,340.0,340.0,12.0,16.4,0.0,29.0,0.0,4.9,0.0,7.9,0.0,400.0,0.0,1.3,0.0,0.32,0.0,170.0,0.0,340.0,Poor
48.0,20.0,22.0,7.0,7.8,7.1,8.4,274.0,603.0,1.0,1.4,0.8,1.59,2.0,2.0,40.0,49.0,2.0,2.0,2.0,21.0,0.7999999999999998,7.4,1.3000000000000007,7.75,329.0,438.5,0.3999999999999999,1.2,0.79,1.195,0.0,2.0,9.0,44.5,Good
49.0,20.0,22.0,6.9,7.6,7.0,8.5,302.0,445.0,1.0,1.8,0.73,1.55,2.0,2.0,2.0,49.0,2.0,2.0,2.0,21.0,0.6999999999999993,7.25,1.5,7.75,143.0,373.5,0.8,1.4,0.8200000000000001,1.1400000000000001,0.0,2.0,47.0,25.5,Good
29.0,24.0,29.0,7.4,8.2,8.1,8.5,295.0,572.0,1.0,1.0,0.32,0.44,2.0,14.0,11.0,70.0,2.0,2.0,5.0,26.5,0.7999999999999989,7.8,0.40000000000000036,8.3,277.0,433.5,0.0,1.0,0.12,0.38,12.0,8.0,59.0,40.5,Good
49.0,22.0,28.0,7.1,7.5,6.9,8.2,260.0,868.0,1.8,2.1,0.32,2.96,2.0,2.0,41.0,49.0,2.0,2.0,6.0,25.0,0.40000000000000036,7.3,1.299999999999999,7.55,608.0,564.0,0.30000000000000004,1.9500000000000002,2.64,1.64,0.0,2.0,8.0,45.0,Poor
49.0,24.0,28.0,7.4,7.7,7.4,8.1,266.0,637.0,2.0,2.0,0.32,0.93,2.0,2.0,48.0,49.0,2.0,2.0,4.0,26.0,0.2999999999999998,7.550000000000001,0.6999999999999993,7.75,371.0,451.5,0.0,2.0,0.6100000000000001,0.625,0.0,2.0,1.0,48.5,Poor
29.0,24.0,30.0,7.4,8.2,8.0,8.5,231.0,477.0,1.0,1.0,0.32,0.38,2.0,9.0,11.0,50.0,2.0,2.0,6.0,27.0,0.7999999999999989,7.8,0.5,8.25,246.0,354.0,0.0,1.0,0.06,0.35,7.0,5.5,39.0,30.5,Good
49.0,23.0,28.0,6.7,7.5,7.3,7.9,252.0,450.0,1.6,2.0,0.32,0.9,2.0,2.0,47.0,49.0,2.0,2.0,5.0,25.5,0.7999999999999998,7.1,0.6000000000000005,7.6,198.0,351.0,0.3999999999999999,1.8,0.5800000000000001,0.61,0.0,2.0,2.0,48.0,Poor
49.0,20.0,29.0,7.0,7.6,7.4,7.7,130.0,375.0,1.4,2.0,0.32,0.98,2.0,2.0,46.0,49.0,2.0,2.0,9.0,24.5,0.5999999999999996,7.3,0.2999999999999998,7.550000000000001,245.0,252.5,0.6000000000000001,1.7,0.6599999999999999,0.65,0.0,2.0,3.0,47.5,Poor
71.0,27.0,29.0,4.0,5.4,7.4,7.6,280.0,542.0,2.1,2.6,5.23,8.52,80.0,110.0,140.0,180.0,17.0,26.0,2.0,28.0,1.4000000000000004,4.7,0.1999999999999993,7.5,262.0,411.0,0.5,2.35,3.289999999999999,6.875,30.0,95.0,40.0,160.0,Moderate
49.0,20.0,21.5,6.9,7.7,7.5,8.3,300.0,539.0,1.0,1.2,0.54,1.69,2.0,2.0,34.0,49.0,2.0,2.0,1.5,20.75,0.7999999999999998,7.300000000000001,0.8000000000000007,7.9,239.0,419.5,0.19999999999999996,1.1,1.15,1.115,0.0,2.0,15.0,41.5,Good
29.0,25.0,27.0,5.0,7.6,7.2,8.2,380.0,765.0,1.0,1.3,0.32,1.03,2.0,12.0,6.0,70.0,2.0,2.0,2.0,26.0,2.5999999999999996,6.3,0.9999999999999991,7.699999999999999,385.0,572.5,0.30000000000000004,1.15,0.71,0.675,10.0,7.0,64.0,38.0,Good
29.0,20.0,32.0,0.3,5.1,7.4,8.4,680.0,2513.0,7.0,27.0,0.33,2.27,1600.0,1600.0,1600.0,1600.0,746.0,861.0,12.0,26.0,4.8,2.6999999999999997,1.0,7.9,1833.0,1596.5,20.0,17.0,1.94,1.3,0.0,1600.0,0.0,1600.0,Poor
29.0,27.0,30.0,2.7,6.8,7.0,8.3,302.0,590.0,1.0,4.1,0.4,1.36,21.0,170.0,110.0,540.0,2.4,5.6,3.0,28.5,4.1,4.75,1.3000000000000007,7.65,288.0,446.0,3.0999999999999996,2.55,0.9600000000000001,0.8800000000000001,149.0,95.5,430.0,325.0,Poor
29.0,26.0,30.0,4.2,7.6,7.4,8.2,278.0,402.0,1.0,1.8,0.41,1.61,2.0,33.0,17.0,170.0,2.0,2.0,4.0,28.0,3.3999999999999995,5.9,0.7999999999999989,7.8,124.0,340.0,0.8,1.4,1.2000000000000002,1.01,31.0,17.5,153.0,93.5,Good
29.0,28.0,28.0,2.8,2.8,7.9,7.9,560.0,560.0,5.0,5.0,2.4,2.4,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.0,28.0,0.0,2.8,0.0,7.9,0.0,560.0,0.0,5.0,0.0,2.4,0.0,1600.0,0.0,1600.0,Poor
29.0,27.0,30.0,0.3,1.2,7.1,8.0,697.0,2741.0,12.0,105.0,0.4,24.85,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,3.0,28.5,0.8999999999999999,0.75,0.9000000000000004,7.55,2044.0,1719.0,93.0,58.5,24.450000000000003,12.625,0.0,1600.0,0.0,1600.0,Poor
29.0,28.0,32.0,0.3,4.8,7.2,8.0,889.0,6274.0,8.0,31.0,0.0,1.06,160.0,1600.0,1600.0,1600.0,1600.0,1600.0,4.0,30.0,4.5,2.55,0.7999999999999998,7.6,5385.0,3581.5,23.0,19.5,1.06,0.53,1440.0,880.0,0.0,1600.0,Poor
29.0,25.0,30.0,5.4,7.3,7.7,8.3,384.0,560.0,1.0,1.7,0.32,1.56,2.0,6.0,2.0,47.0,2.0,2.0,5.0,27.5,1.8999999999999995,6.35,0.6000000000000005,8.0,176.0,472.0,0.7,1.35,1.24,0.9400000000000001,4.0,4.0,45.0,24.5,Good
29.0,26.0,30.0,4.2,7.6,7.4,8.2,278.0,402.0,1.0,1.8,0.41,0.94,2.0,33.0,17.0,170.0,2.0,2.0,4.0,28.0,3.3999999999999995,5.9,0.7999999999999989,7.8,124.0,340.0,0.8,1.4,0.53,0.6749999999999999,31.0,17.5,153.0,93.5,Good
29.0,28.0,32.0,0.3,4.8,7.2,8.0,889.0,3060.0,8.0,31.0,0.33,1.08,1600.0,1600.0,1600.0,1600.0,792.0,964.0,4.0,30.0,4.5,2.55,0.7999999999999998,7.6,2171.0,1974.5,23.0,19.5,0.75,0.7050000000000001,0.0,1600.0,0.0,1600.0,Poor
29.0,24.0,24.0,9.6,9.6,8.0,8.0,607.0,607.0,2.5,2.5,0.32,0.32,110.0,110.0,330.0,330.0,13.4,19.0,0.0,24.0,0.0,9.6,0.0,8.0,0.0,607.0,0.0,2.5,0.0,0.32,0.0,110.0,0.0,330.0,Poor
29.0,27.0,32.0,4.1,7.2,7.5,8.4,346.0,590.0,1.0,2.0,0.46,1.21,2.0,12.0,13.0,70.0,2.0,2.0,5.0,29.5,3.1000000000000005,5.65,0.9000000000000004,7.95,244.0,468.0,1.0,1.5,0.75,0.835,10.0,7.0,57.0,41.5,Poor
29.0,27.0,32.0,5.1,7.0,7.4,8.5,363.0,560.0,1.0,1.8,0.39,1.66,2.0,4.0,21.0,33.0,2.0,2.0,5.0,29.5,1.9000000000000004,6.05,1.0999999999999996,7.95,197.0,461.5,0.8,1.4,1.27,1.025,2.0,3.0,12.0,27.0,Good
29.0,28.0,35.0,4.5,7.2,7.7,8.5,460.0,2616.0,1.0,2.7,1.12,7.94,50.0,1600.0,300.0,1600.0,2.0,540.0,7.0,31.5,2.7,5.85,0.7999999999999998,8.1,2156.0,1538.0,1.7000000000000002,1.85,6.82,4.53,1550.0,825.0,1300.0,950.0,Poor
29.0,28.0,30.0,0.3,1.5,7.2,7.5,1112.0,2558.0,11.0,68.0,0.33,1.05,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,2.0,29.0,1.2,0.9,0.2999999999999998,7.35,1446.0,1835.0,57.0,39.5,0.72,0.6900000000000001,0.0,1600.0,0.0,1600.0,Poor
49.0,23.5,30.2,6.6,8.7,7.1,8.3,186.0,705.0,1.0,1.8,0.32,0.58,2.0,2.0,27.0,94.0,2.0,2.0,6.699999999999999,26.85,2.0999999999999996,7.6499999999999995,1.200000000000001,7.7,519.0,445.5,0.8,1.4,0.25999999999999995,0.44999999999999996,0.0,2.0,67.0,60.5,Good
49.0,22.6,30.2,6.5,6.8,6.6,7.9,165.0,1864.0,1.0,1.9,0.32,0.34,2.0,2.0,2.0,20.0,2.0,2.0,7.599999999999998,26.4,0.2999999999999998,6.65,1.3000000000000007,7.25,1699.0,1014.5,0.8999999999999999,1.45,0.020000000000000018,0.33,0.0,2.0,18.0,11.0,Good
49.0,22.8,30.2,6.6,8.1,6.9,8.0,173.0,2756.0,1.6,2.3,0.32,0.48,2.0,2.0,41.0,110.0,2.0,2.0,7.399999999999999,26.5,1.5,7.35,1.0999999999999996,7.45,2583.0,1464.5,0.6999999999999997,1.95,0.15999999999999998,0.4,0.0,2.0,69.0,75.5,Poor
49.0,21.2,24.6,7.0,7.8,7.3,7.9,250.0,611.0,1.2,2.0,0.16,1.44,2.0,6.0,17.0,48.0,2.0,2.0,3.400000000000002,22.9,0.7999999999999998,7.4,0.6000000000000005,7.6,361.0,430.5,0.8,1.6,1.28,0.7999999999999999,4.0,4.0,31.0,32.5,Poor
49.0,20.9,24.6,7.0,8.3,7.2,7.9,233.0,711.0,1.1,2.0,0.14,1.4,2.0,3.0,10.0,43.0,2.0,2.0,3.700000000000003,22.75,1.3000000000000007,7.65,0.7000000000000002,7.550000000000001,478.0,472.0,0.8999999999999999,1.55,1.2599999999999998,0.77,1.0,2.5,33.0,26.5,Poor
49.0,22.0,27.0,6.6,7.6,7.6,7.8,198.0,394.0,1.2,2.0,0.32,0.65,2.0,2.0,43.0,48.0,2.0,2.0,5.0,24.5,1.0,7.1,0.20000000000000018,7.699999999999999,196.0,296.0,0.8,1.6,0.33,0.485,0.0,2.0,5.0,45.5,Poor
49.0,22.0,28.0,6.5,7.7,7.2,7.8,212.0,430.0,2.0,2.0,0.54,0.73,2.0,2.0,47.0,49.0,2.0,2.0,6.0,25.0,1.2000000000000002,7.1,0.5999999999999996,7.5,218.0,321.0,0.0,2.0,0.18999999999999995,0.635,0.0,2.0,2.0,48.0,Poor
49.0,19.5,21.5,7.2,8.0,7.7,8.5,212.0,332.0,1.0,1.1,0.83,90.02,2.0,2.0,34.0,49.0,2.0,2.0,2.0,20.5,0.7999999999999998,7.6,0.7999999999999998,8.1,120.0,272.0,0.10000000000000009,1.05,89.19,45.425,0.0,2.0,15.0,41.5,Good
49.0,19.0,22.0,7.2,7.8,7.8,8.5,246.0,346.0,1.0,1.2,0.82,1.2,2.0,2.0,38.0,48.0,2.0,2.0,3.0,20.5,0.5999999999999996,7.5,0.7000000000000002,8.15,100.0,296.0,0.19999999999999996,1.1,0.38,1.01,0.0,2.0,10.0,43.0,Good
49.0,19.5,21.5,7.0,7.9,7.3,8.5,211.0,318.0,1.0,1.2,0.02,1.12,2.0,2.0,39.0,49.0,2.0,2.0,2.0,20.5,0.9000000000000004,7.45,1.2000000000000002,7.9,107.0,264.5,0.19999999999999996,1.1,1.1,0.5700000000000001,0.0,2.0,10.0,44.0,Good
49.0,14.0,26.0,5.8,11.0,7.3,8.5,188.0,362.0,1.0,2.4,1.4,5.97,2.0,34.0,130.0,280.0,2.0,2.0,12.0,20.0,5.2,8.4,1.2000000000000002,7.9,174.0,275.0,1.4,1.7,4.57,3.6849999999999996,32.0,18.0,150.0,205.0,Poor
49.0,19.5,21.5,7.2,7.9,7.4,8.5,243.0,328.0,1.0,1.4,0.83,1.27,2.0,2.0,33.0,49.0,2.0,2.0,2.0,20.5,0.7000000000000002,7.550000000000001,1.0999999999999996,7.95,85.0,285.5,0.3999999999999999,1.2,0.44000000000000006,1.05,0.0,2.0,16.0,41.0,Good
49.0,17.0,31.0,7.2,8.5,7.2,8.2,198.0,311.0,1.3,2.1,0.39,1.93,13.0,170.0,150.0,430.0,2.0,2.0,14.0,24.0,1.2999999999999998,7.85,0.9999999999999991,7.699999999999999,113.0,254.5,0.8,1.7000000000000002,1.54,1.16,157.0,91.5,280.0,290.0,Poor
49.0,12.0,30.0,7.4,8.5,7.4,8.1,187.0,315.0,1.1,1.9,0.55,2.9,22.0,94.0,170.0,430.0,2.0,2.0,18.0,21.0,1.0999999999999996,7.95,0.6999999999999993,7.75,128.0,251.0,0.7999999999999998,1.5,2.3499999999999996,1.725,72.0,58.0,260.0,300.0,Good
49.0,20.0,21.5,7.1,7.8,7.5,8.5,194.0,298.0,1.0,1.1,0.7,1.08,2.0,2.0,31.0,41.0,2.0,2.0,1.5,20.75,0.7000000000000002,7.449999999999999,1.0,8.0,104.0,246.0,0.10000000000000009,1.05,0.3800000000000001,0.89,0.0,2.0,10.0,36.0,Good
49.0,19.5,21.5,7.0,7.8,7.7,8.4,222.0,313.0,1.0,1.1,0.7,1.22,2.0,2.0,32.0,47.0,2.0,2.0,2.0,20.5,0.7999999999999998,7.4,0.7000000000000002,8.05,91.0,267.5,0.10000000000000009,1.05,0.52,0.96,0.0,2.0,15.0,39.5,Good
49.0,21.3,24.5,6.0,8.0,7.1,7.8,250.0,546.0,1.0,2.0,0.13,1.4,2.0,6.0,17.0,63.0,2.0,2.0,3.1999999999999993,22.9,2.0,7.0,0.7000000000000002,7.449999999999999,296.0,398.0,1.0,1.5,1.27,0.7649999999999999,4.0,4.0,46.0,40.0,Poor
49.0,21.0,23.4,7.2,7.8,7.3,7.9,230.0,382.0,1.2,1.6,0.16,0.8,2.0,2.0,31.0,49.0,2.0,2.0,2.3999999999999986,22.2,0.5999999999999996,7.5,0.6000000000000005,7.6,152.0,306.0,0.40000000000000013,1.4,0.64,0.48000000000000004,0.0,2.0,18.0,40.0,Good
49.0,21.2,25.4,7.0,7.8,7.1,8.0,256.0,642.0,1.3,1.9,0.14,1.6,2.0,14.0,17.0,70.0,2.0,2.0,4.199999999999999,23.299999999999997,0.7999999999999998,7.4,0.9000000000000004,7.55,386.0,449.0,0.5999999999999999,1.6,1.46,0.8700000000000001,12.0,8.0,53.0,43.5,Good
49.0,20.5,24.2,7.2,8.0,7.2,8.1,224.0,716.0,1.0,2.0,0.3,1.44,2.0,9.0,11.0,41.0,2.0,2.0,3.6999999999999993,22.35,0.7999999999999998,7.6,0.8999999999999995,7.65,492.0,470.0,1.0,1.5,1.14,0.87,7.0,5.5,30.0,26.0,Poor
49.0,20.6,24.1,6.7,7.9,7.4,8.1,242.0,719.0,1.4,2.0,0.1,2.26,2.0,4.0,14.0,70.0,2.0,2.0,3.5,22.35,1.2000000000000002,7.300000000000001,0.6999999999999993,7.75,477.0,480.5,0.6000000000000001,1.7,2.1599999999999997,1.18,2.0,3.0,56.0,42.0,Poor
49.0,22.6,30.4,6.5,7.7,7.1,8.0,167.0,2524.0,1.2,2.2,0.32,0.45,2.0,2.0,41.0,94.0,2.0,2.0,7.799999999999997,26.5,1.2000000000000002,7.1,0.9000000000000004,7.55,2357.0,1345.5,1.0000000000000002,1.7000000000000002,0.13,0.385,0.0,2.0,53.0,67.5,Poor
49.0,17.0,31.0,7.1,8.6,7.3,8.1,184.0,312.0,1.1,1.8,0.44,2.2,2.0,46.0,110.0,280.0,2.0,2.0,14.0,24.0,1.5,7.85,0.7999999999999998,7.699999999999999,128.0,248.0,0.7,1.4500000000000002,1.7600000000000002,1.32,44.0,24.0,170.0,195.0,Good
49.0,19.5,22.0,7.3,7.8,7.7,8.4,210.0,315.0,1.0,1.1,0.02,1.05,2.0,2.0,33.0,41.0,2.0,2.0,2.5,20.75,0.5,7.55,0.7000000000000002,8.05,105.0,262.5,0.10000000000000009,1.05,1.03,0.535,0.0,2.0,8.0,37.0,Good
49.0,23.0,30.5,6.7,8.2,7.2,8.1,187.0,926.0,1.0,1.8,0.32,1.2,2.0,8.0,27.0,84.0,2.0,2.0,7.5,26.75,1.4999999999999991,7.449999999999999,0.8999999999999995,7.65,739.0,556.5,0.8,1.4,0.8799999999999999,0.76,6.0,5.0,57.0,55.5,Good
49.0,22.8,30.2,6.6,8.1,6.9,8.0,173.0,2756.0,1.6,2.3,0.32,0.48,2.0,2.0,41.0,110.0,2.0,2.0,7.399999999999999,26.5,1.5,7.35,1.0999999999999996,7.45,2583.0,1464.5,0.6999999999999997,1.95,0.15999999999999998,0.4,0.0,2.0,69.0,75.5,Poor
49.0,23.6,30.4,6.7,8.8,7.6,8.2,194.0,911.0,1.2,2.4,0.36,0.7,2.0,4.0,43.0,120.0,2.0,2.0,6.799999999999997,27.0,2.1000000000000005,7.75,0.5999999999999996,7.8999999999999995,717.0,552.5,1.2,1.7999999999999998,0.33999999999999997,0.53,2.0,3.0,77.0,81.5,Poor
49.0,21.1,24.3,6.8,8.0,7.2,7.9,271.0,661.0,1.2,1.9,0.23,1.3,2.0,6.0,17.0,49.0,2.0,2.0,3.1999999999999993,22.700000000000003,1.2000000000000002,7.4,0.7000000000000002,7.550000000000001,390.0,466.0,0.7,1.5499999999999998,1.07,0.765,4.0,4.0,32.0,33.0,Good
49.0,20.9,25.7,7.1,7.9,7.5,7.9,248.0,716.0,1.3,1.8,0.04,1.32,2.0,6.0,17.0,48.0,2.0,2.0,4.800000000000001,23.299999999999997,0.8000000000000007,7.5,0.40000000000000036,7.7,468.0,482.0,0.5,1.55,1.28,0.68,4.0,4.0,31.0,32.5,Good
49.0,21.0,25.6,7.2,7.8,7.2,8.1,268.0,711.0,1.2,1.9,0.06,1.4,2.0,10.0,17.0,94.0,2.0,2.0,4.600000000000001,23.3,0.5999999999999996,7.5,0.8999999999999995,7.65,443.0,489.5,0.7,1.5499999999999998,1.3399999999999999,0.73,8.0,6.0,77.0,55.5,Good
49.0,20.6,24.6,6.8,8.0,7.3,8.1,217.0,677.0,1.2,1.9,0.18,2.64,2.0,13.0,17.0,49.0,2.0,2.0,4.0,22.6,1.2000000000000002,7.4,0.7999999999999998,7.699999999999999,460.0,447.0,0.7,1.5499999999999998,2.46,1.4100000000000001,11.0,7.5,32.0,33.0,Good
49.0,21.0,24.7,6.4,7.9,7.1,7.9,235.0,671.0,1.0,2.0,0.24,1.44,2.0,4.0,10.0,48.0,2.0,2.0,3.6999999999999993,22.85,1.5,7.15,0.8000000000000007,7.5,436.0,453.0,1.0,1.5,1.2,0.84,2.0,3.0,38.0,29.0,Poor
49.0,20.8,24.7,6.5,8.1,7.1,8.1,248.0,716.0,1.2,2.4,0.16,1.44,2.0,4.0,10.0,48.0,2.0,2.0,3.8999999999999986,22.75,1.5999999999999996,7.3,1.0,7.6,468.0,482.0,1.2,1.7999999999999998,1.28,0.7999999999999999,2.0,3.0,38.0,29.0,Poor
49.0,21.1,24.6,6.7,7.8,7.4,8.1,233.0,691.0,1.2,1.9,0.3,2.64,2.0,12.0,17.0,48.0,2.0,2.0,3.5,22.85,1.0999999999999996,7.25,0.6999999999999993,7.75,458.0,462.0,0.7,1.5499999999999998,2.3400000000000003,1.47,10.0,7.0,31.0,32.5,Good
49.0,15.0,31.0,7.8,8.7,7.3,8.2,172.0,285.0,1.0,1.7,0.32,2.46,2.0,10.0,2.0,150.0,2.0,2.0,16.0,23.0,0.8999999999999995,8.25,0.8999999999999995,7.75,113.0,228.5,0.7,1.35,2.14,1.39,8.0,6.0,148.0,76.0,Good
49.0,15.0,27.0,6.0,11.5,7.6,8.4,213.0,3105.0,1.0,1.7,1.25,7.47,6.0,26.0,40.0,280.0,2.0,2.0,12.0,21.0,5.5,8.75,0.8000000000000007,8.0,2892.0,1659.0,0.7,1.35,6.22,4.359999999999999,20.0,16.0,240.0,160.0,Good
49.0,15.0,26.0,6.2,12.2,7.6,8.4,214.0,3212.0,1.0,2.0,1.71,6.62,11.0,147.0,140.0,1301.0,2.0,2.0,11.0,20.5,5.999999999999999,9.2,0.8000000000000007,8.0,2998.0,1713.0,1.0,1.5,4.91,4.165,136.0,79.0,1161.0,720.5,Poor
49.0,14.0,26.0,5.8,11.0,7.4,8.5,184.0,419.0,1.0,2.1,0.96,6.16,2.0,48.0,150.0,350.0,2.0,2.0,12.0,20.0,5.2,8.4,1.0999999999999996,7.95,235.0,301.5,1.1,1.55,5.2,3.56,46.0,25.0,200.0,250.0,Poor
49.0,16.0,26.0,6.0,14.1,7.6,8.5,190.0,337.0,1.0,1.9,1.44,6.95,2.0,39.0,120.0,350.0,2.0,2.0,10.0,21.0,8.1,10.05,0.9000000000000004,8.05,147.0,263.5,0.8999999999999999,1.45,5.51,4.195,37.0,20.5,230.0,235.0,Good
49.0,16.0,26.0,6.2,10.2,7.5,8.3,184.0,3459.0,1.0,1.4,0.71,5.04,2.0,178.0,120.0,1400.0,2.0,2.0,10.0,21.0,3.999999999999999,8.2,0.8000000000000007,7.9,3275.0,1821.5,0.3999999999999999,1.2,4.33,2.875,176.0,90.0,1280.0,760.0,Poor
49.0,15.0,27.0,6.0,13.5,7.4,8.5,180.0,478.0,1.0,2.0,1.16,4.92,2.0,39.0,110.0,350.0,2.0,2.0,12.0,21.0,7.5,9.75,1.0999999999999996,7.95,298.0,329.0,1.0,1.5,3.76,3.04,37.0,20.5,240.0,230.0,Poor
49.0,22.0,28.0,6.7,7.6,7.4,7.9,205.0,422.0,1.4,2.0,0.32,0.83,2.0,2.0,41.0,49.0,2.0,2.0,6.0,25.0,0.8999999999999995,7.15,0.5,7.65,217.0,313.5,0.6000000000000001,1.7,0.51,0.575,0.0,2.0,8.0,45.0,Poor
49.0,20.0,21.5,7.3,7.8,7.7,8.6,211.0,311.0,1.0,7.4,0.64,1.14,2.0,2.0,31.0,41.0,2.0,2.0,1.5,20.75,0.5,7.55,0.8999999999999995,8.15,100.0,261.0,6.4,4.2,0.4999999999999999,0.8899999999999999,0.0,2.0,10.0,36.0,Poor
49.0,19.5,21.5,7.2,7.8,7.3,8.5,212.0,308.0,1.0,1.1,0.74,2.26,2.0,2.0,32.0,43.0,2.0,2.0,2.0,20.5,0.5999999999999996,7.5,1.2000000000000002,7.9,96.0,260.0,0.10000000000000009,1.05,1.5199999999999998,1.5,0.0,2.0,11.0,37.5,Good
49.0,19.0,21.5,7.2,7.8,7.6,8.6,205.0,329.0,1.0,1.1,0.84,11.03,2.0,2.0,34.0,49.0,2.0,2.0,2.5,20.25,0.5999999999999996,7.5,1.0,8.1,124.0,267.0,0.10000000000000009,1.05,10.19,5.935,0.0,2.0,15.0,41.5,Good
49.0,19.5,21.5,7.3,8.0,7.8,8.4,248.0,320.0,1.0,1.1,0.71,1.12,2.0,2.0,34.0,41.0,2.0,2.0,2.0,20.5,0.7000000000000002,7.65,0.6000000000000005,8.1,72.0,284.0,0.10000000000000009,1.05,0.41000000000000014,0.915,0.0,2.0,7.0,37.5,Good
49.0,19.5,21.5,7.2,8.1,7.7,8.6,209.0,330.0,1.0,1.2,0.73,1.91,2.0,2.0,38.0,47.0,2.0,2.0,2.0,20.5,0.8999999999999995,7.65,0.8999999999999995,8.15,121.0,269.5,0.19999999999999996,1.1,1.18,1.3199999999999998,0.0,2.0,9.0,42.5,Good
49.0,19.5,22.0,7.4,7.8,7.8,8.6,215.0,337.0,1.0,1.2,0.02,1.18,2.0,2.0,34.0,43.0,2.0,2.0,2.5,20.75,0.39999999999999947,7.6,0.7999999999999998,8.2,122.0,276.0,0.19999999999999996,1.1,1.16,0.6,0.0,2.0,9.0,38.5,Good
49.0,19.0,22.0,7.2,8.0,7.7,8.4,232.0,350.0,1.0,1.1,0.71,1.16,2.0,2.0,34.0,43.0,2.0,2.0,3.0,20.5,0.7999999999999998,7.6,0.7000000000000002,8.05,118.0,291.0,0.10000000000000009,1.05,0.44999999999999996,0.9349999999999999,0.0,2.0,9.0,38.5,Good
49.0,19.5,22.0,6.9,7.8,7.6,8.5,255.0,392.0,1.0,1.1,0.72,1.92,2.0,2.0,34.0,46.0,2.0,2.0,2.5,20.75,0.8999999999999995,7.35,0.9000000000000004,8.05,137.0,323.5,0.10000000000000009,1.05,1.2,1.3199999999999998,0.0,2.0,12.0,40.0,Good
